13,1,1,0.55
13,1,2,0.555
13,1,3,0.55
13,1,4,0.575
13,1,5,0.515
13,1,6,0.54
13,1,7,0.55
13,1,8,0.54
13,1,9,0.515
13,1,10,0.545
13,1,11,0.53
13,1,12,0.54
13,1,13,0.545
13,1,14,0.565
13,1,15,0.53
13,1,16,0.565
13,1,17,0.535
13,1,18,0.505
13,1,19,0.565
13,1,20,0.505
13,1,21,0.54
13,1,22,0.58
13,1,23,0.565
13,1,24,0.5
13,1,25,0.54
13,2,1,0.51
13,2,2,0.49
13,2,3,0.51
13,2,4,0.5
13,2,5,0.46
13,2,6,0.49
13,2,7,0.5
13,2,8,0.51
13,2,9,0.525
13,2,10,0.475
13,2,11,0.51
13,2,12,0.485
13,2,13,0.505
13,2,14,0.475
13,2,15,0.495
13,2,16,0.485
13,2,17,0.495
13,2,18,0.485
13,2,19,0.515
13,2,20,0.52
13,2,21,0.51
13,2,22,0.495
13,2,23,0.465
13,2,24,0.505
13,2,25,0.485
13,2,26,0.515
13,3,1,0.8
13,3,2,0.735
13,3,3,0.695
13,3,4,0.725
13,3,5,0.72
13,3,6,0.71
13,3,7,0.74
13,3,8,0.73
13,3,9,0.72
13,3,10,0.755
13,3,11,0.725
13,3,12,0.74
13,3,13,0.69
13,3,14,0.725
13,3,15,0.7
13,3,16,0.755
13,3,17,0.74
13,3,18,0.7
13,4,1,0.375
13,4,2,0.355
13,4,3,0.6
13,4,4,0.315
13,4,5,0.335
13,4,6,0.335
13,4,7,0.34
13,4,8,0.34
13,4,9,0.305
13,4,10,0.29
13,4,11,0.335
13,4,12,0.33
13,4,13,0.35
13,4,14,0.34
13,4,15,0.32
13,4,16,0.365
13,4,17,0.285
13,4,18,0.37
13,4,19,0.3
13,4,20,0.355
13,4,21,0.335
13,4,22,0.325
13,4,23,0.3
13,4,24,0.33
13,4,25,0.39
13,4,26,0.285
13,4,27,0.32
13,4,28,0.355
13,4,29,0.31
13,4,30,0.36
13,4,31,0.325
13,4,32,0.325
13,4,33,0.34
13,4,34,0.35
13,4,35,0.305
13,4,36,0.31
13,4,37,0.3
13,4,38,0.325
13,4,39,0.36
13,5,1,0.325
13,5,2,0.305
13,5,3,0.35
13,5,4,0.325
13,5,5,0.36
13,5,6,0.315
13,5,7,0.3
13,5,8,0.35
13,5,9,0.335
13,5,10,0.335
13,5,11,0.31
13,5,12,0.335
13,5,13,0.28
13,5,14,0.35
13,5,15,0.3
13,5,16,0.365
13,5,17,0.32
13,5,18,0.315
13,5,19,0.345
13,5,20,0.335
13,5,21,0.38
13,5,22,0.295
13,5,23,0.335
13,5,24,0.35
13,5,25,0.315
13,5,26,0.34
13,5,27,0.31
13,5,28,0.345
13,5,29,0.355
13,5,30,0.305
13,5,31,0.36
13,5,32,0.31
13,5,33,0.35
13,5,34,0.295
13,5,35,0.335
13,5,36,0.32
13,5,37,0.31
13,5,38,0.42
13,5,39,0.28
13,5,40,0.325
13,5,41,0.305
13,5,42,0.355
13,6,1,0.595
13,6,2,0.605
13,6,3,0.615
13,6,4,0.575
13,6,5,0.605
13,6,6,0.58
13,6,7,0.56
13,6,8,0.6
13,6,9,0.575
13,6,10,0.615
13,6,11,0.585
13,6,12,0.6
13,6,13,0.595
13,6,14,0.615
13,6,15,0.595
13,6,16,0.56
13,6,17,0.62
13,6,18,0.56
13,6,19,0.635
13,6,20,0.565
13,6,21,0.615
13,6,22,0.6
13,6,23,0.57
13,7,1,0.33
13,7,2,0.295
13,7,3,0.34
13,7,4,0.335
13,7,5,0.335
13,7,6,0.28
13,7,7,0.33
13,7,8,0.325
13,7,9,0.355
13,7,10,0.325
13,7,11,0.34
13,7,12,0.375
13,7,13,0.3
13,7,14,0.32
13,7,15,0.31
13,7,16,0.325
13,7,17,0.325
13,7,18,0.335
13,7,19,0.31
13,7,20,0.34
13,7,21,0.36
13,7,22,0.325
13,7,23,0.335
13,7,24,0.325
13,7,25,0.32
13,7,26,0.335
13,7,27,0.31
13,7,28,0.365
13,7,29,0.295
13,7,30,0.335
13,7,31,0.335
13,7,32,0.315
13,7,33,0.36
13,7,34,0.31
13,7,35,0.34
13,7,36,0.315
13,7,37,0.355
13,7,38,0.33
13,7,39,0.345
13,7,40,0.295
13,7,41,0.315
13,7,42,0.345
13,8,1,0.355
13,8,2,0.7
13,8,3,0.715
13,8,4,0.75
13,8,5,0.685
13,8,6,0.705
13,8,7,0.75
13,8,8,0.78
13,8,9,0.71
13,8,10,0.74
13,8,11,0.53
13,8,12,0.955
13,8,13,0.71
13,8,14,0.73
13,8,15,0.7
13,8,16,0.73
13,8,17,0.71
13,8,18,0.735
13,8,19,0.735
13,9,1,0.455
13,9,2,0.455
13,9,3,0.415
13,9,4,0.42
13,9,5,0.445
13,9,6,0.445
13,9,7,0.43
13,9,8,0.405
13,9,9,0.425
13,9,10,0.435
13,9,11,0.44
13,9,12,0.43
13,9,13,0.405
13,9,14,0.445
13,9,15,0.415
13,9,16,0.435
13,9,17,0.455
13,9,18,0.44
13,9,19,0.41
13,9,20,0.415
13,9,21,0.44
13,9,22,0.445
13,9,23,0.445
13,9,24,0.43
13,9,25,0.4
13,9,26,0.44
13,9,27,0.43
13,9,28,0.435
13,9,29,0.43
13,9,30,0.455
13,9,31,0.44
13,10,1,0.425
13,10,2,0.435
13,10,3,0.505
13,10,4,0.53
13,10,5,0.485
13,10,6,0.485
13,10,7,0.48
13,10,8,0.515
13,10,9,0.51
13,10,10,0.485
13,10,11,0.5
13,10,12,0.5
13,10,13,0.495
13,10,14,0.51
13,10,15,0.48
13,10,16,0.5
13,10,17,0.495
13,10,18,0.485
13,10,19,0.49
13,10,20,0.51
13,10,21,0.495
13,10,22,0.47
13,10,23,0.51
13,10,24,0.505
13,10,25,0.48
13,10,26,0.515
13,10,27,0.49
13,11,1,0.81
13,11,2,0.75
13,11,3,0.69
13,11,4,0.685
13,11,5,0.765
13,11,6,0.69
13,11,7,0.695
13,11,8,0.805
13,11,9,0.705
13,11,10,0.74
13,11,11,0.73
13,11,12,0.745
13,11,13,0.715
13,11,14,0.735
13,11,15,0.685
13,11,16,0.715
13,11,17,0.74
13,11,18,0.74
13,12,1,0.545
13,12,2,0.31
13,12,3,0.255
13,12,4,0.26
13,12,5,0.255
13,12,6,0.27
13,12,7,0.255
13,12,8,0.28
13,12,9,0.275
13,12,10,0.29
13,12,11,0.26
13,12,12,0.275
13,12,13,0.27
13,12,14,0.295
13,12,15,0.26
13,12,16,0.27
13,12,17,0.25
13,12,18,0.27
13,12,19,0.27
13,12,20,0.275
13,12,21,0.255
13,12,22,0.295
13,12,23,0.255
13,12,24,0.275
13,12,25,0.275
13,12,26,0.265
13,12,27,0.27
13,12,28,0.27
13,12,29,0.255
13,12,30,0.27
13,12,31,0.295
13,12,32,0.26
13,12,33,0.28
13,12,34,0.27
13,12,35,0.255
13,12,36,0.27
13,12,37,0.265
13,12,38,0.275
13,12,39,0.27
13,12,40,0.275
13,12,41,0.285
13,12,42,0.545
13,12,43,0.26
13,12,44,0.315
13,12,45,0.54
13,12,46,0.51
13,12,47,0.555
13,13,1,0.42
13,13,2,0.455
13,13,3,0.43
13,13,4,0.425
13,13,5,0.43
13,13,6,0.455
13,13,7,0.42
13,13,8,0.425
13,13,9,0.405
13,13,10,0.43
13,13,11,0.455
13,13,12,0.415
13,13,13,0.435
13,13,14,0.455
13,13,15,0.435
13,13,16,0.41
13,13,17,0.42
13,13,18,0.46
13,13,19,0.405
13,13,20,0.44
13,13,21,0.42
13,13,22,0.4
13,13,23,0.455
13,13,24,0.47
13,13,25,0.415
13,13,26,0.425
13,13,27,0.43
13,13,28,0.415
13,13,29,0.445
13,13,30,0.455
13,13,31,0.43
13,13,32,0.44
13,14,1,0.3
13,14,2,0.295
13,14,3,0.305
13,14,4,0.25
13,14,5,0.315
13,14,6,0.3
13,14,7,0.31
13,14,8,0.285
13,14,9,0.31
13,14,10,0.285
13,14,11,0.32
13,14,12,0.285
13,14,13,0.32
13,14,14,0.27
13,14,15,0.62
13,14,16,1.46
13,14,17,0.285
13,14,18,0.335
13,14,19,0.31
13,14,20,0.28
13,14,21,0.27
13,14,22,0.3
13,14,23,0.32
13,14,24,0.29
13,14,25,0.285
13,14,26,1.18
13,14,27,0.335
13,14,28,0.295
13,14,29,0.285
13,14,30,0.3
13,14,31,0.28
13,14,32,0.305
13,14,33,0.295
13,14,34,0.31
13,14,35,1.21
13,15,1,0.295
13,15,2,0.7
13,15,3,0.755
13,15,4,0.725
13,15,5,0.345
13,15,6,0.34
13,15,7,0.735
13,15,8,0.72
13,15,9,0.725
13,15,10,0.735
13,15,11,0.72
13,15,12,0.72
13,15,13,0.76
13,15,14,0.76
13,15,15,0.235
13,15,16,0.49
13,15,17,0.715
13,15,18,0.7
13,15,19,0.715
13,15,20,0.74
13,15,21,0.695
13,15,22,0.77
13,16,1,0.705
13,16,2,0.51
13,16,3,0.45
13,16,4,0.51
13,16,5,0.25
13,16,6,0.26
13,16,7,0.525
13,16,8,0.48
13,16,9,0.49
13,16,10,0.505
13,16,11,0.49
13,16,12,0.485
13,16,13,0.515
13,16,14,0.485
13,16,15,0.475
13,16,16,0.475
13,16,17,0.495
13,16,18,0.5
13,16,19,0.52
13,16,20,0.475
13,16,21,0.5
13,16,22,0.515
13,16,23,0.52
13,16,24,0.455
13,16,25,0.505
13,16,26,0.485
13,16,27,0.495
13,16,28,0.495
13,16,29,0.525
13,17,1,0.61
13,17,2,0.4
13,17,3,0.445
13,17,4,0.4
13,17,5,0.435
13,17,6,0.425
13,17,7,0.485
13,17,8,0.405
13,17,9,0.435
13,17,10,0.43
13,17,11,0.445
13,17,12,0.4
13,17,13,0.455
13,17,14,0.43
13,17,15,0.44
13,17,16,0.43
13,17,17,0.42
13,17,18,0.43
13,17,19,0.42
13,17,20,0.435
13,17,21,0.43
13,17,22,0.415
13,17,23,0.445
13,17,24,0.445
13,17,25,0.445
13,17,26,0.415
13,17,27,0.415
13,17,28,0.43
13,17,29,0.465
13,17,30,0.42
13,17,31,0.43
13,17,32,0.42
13,17,33,0.445
13,18,1,0.295
13,18,2,0.35
13,18,3,0.3
13,18,4,0.335
13,18,5,0.35
13,18,6,0.36
13,18,7,0.275
13,18,8,0.32
13,18,9,0.35
13,18,10,0.35
13,18,11,0.31
13,18,12,0.365
13,18,13,0.335
13,18,14,0.315
13,18,15,0.31
13,18,16,0.335
13,18,17,0.305
13,18,18,0.335
13,18,19,0.325
13,18,20,0.34
13,18,21,0.345
13,18,22,0.35
13,18,23,0.35
13,18,24,0.31
13,18,25,0.345
13,18,26,0.325
13,18,27,0.31
13,18,28,0.34
13,18,29,0.335
13,18,30,0.325
13,18,31,0.325
