15,0,1,1,0.665
15,0,2,1,0.665
15,0,3,1,0.695
15,0,4,1,0.69
15,0,5,1,0.765
15,0,6,1,0.73
15,0,7,1,0.755
15,0,8,1,0.735
15,0,9,1,0.74
15,0,10,1,0.745
15,0,11,1,0.765
15,0,12,1,0.77
15,0,13,1,0.75
15,0,14,1,0.755
15,0,15,1,0.765
15,0,16,1,0.725
15,0,17,1,0.725
15,0,18,1,0.755
15,0,1,2,0.72
15,0,2,2,0.72
15,0,3,2,0.745
15,0,4,2,0.74
15,0,5,2,0.755
15,0,6,2,0.81
15,0,7,2,0.795
15,0,8,2,0.805
15,0,9,2,0.77
15,0,10,2,0.725
15,0,11,2,0.745
15,0,12,2,0.74
15,0,13,2,0.82
15,0,14,2,0.71
15,0,15,2,0.77
15,0,16,2,0.765
15,0,17,2,0.78
15,0,18,2,0.745
15,1,1,1,0.68
15,1,2,1,0.75
15,1,3,1,0.755
15,1,4,1,0.77
15,1,5,1,0.765
15,1,6,1,0.775
15,1,7,1,0.755
15,1,8,1,0.805
15,1,9,1,0.76
15,1,10,1,0.765
15,1,11,1,0.85
15,1,12,1,0.775
15,1,13,1,0.815
15,1,14,1,0.82
15,1,15,1,0.74
15,1,16,1,0.835
15,1,17,1,0.765
15,1,1,2,0.765
15,1,2,2,0.775
15,1,3,2,0.8
15,1,4,2,0.85
15,1,5,2,0.845
15,1,6,2,0.775
15,1,7,2,0.77
15,1,8,2,0.83
15,1,9,2,0.785
15,1,10,2,0.755
15,1,11,2,0.765
15,1,12,2,0.79
15,1,13,2,0.805
15,1,14,2,0.765
15,1,15,2,0.695
15,1,16,2,0.7
15,1,17,2,0.825
15,1,18,2,0.845
15,2,1,1,0.585
15,2,2,1,0.535
15,2,3,1,0.495
15,2,4,1,0.58
15,2,5,1,0.59
15,2,6,1,0.515
15,2,7,1,0.605
15,2,8,1,0.515
15,2,9,1,0.55
15,2,10,1,0.61
15,2,11,1,0.505
15,2,12,1,0.625
15,2,13,1,0.605
15,2,14,1,0.645
15,2,15,1,0.62
15,2,16,1,0.575
15,2,17,1,0.57
15,2,18,1,0.615
15,2,19,1,0.575
15,2,20,1,0.585
15,2,21,1,0.565
15,2,22,1,0.595
15,2,23,1,0.595
15,2,24,1,0.575
15,2,25,1,0.6
15,2,1,2,0.38
15,2,2,2,0.59
15,2,3,2,0.62
15,2,4,2,0.595
15,2,5,2,0.555
15,2,6,2,0.64
15,2,7,2,0.645
15,2,8,2,0.58
15,2,9,2,0.615
15,2,10,2,0.555
15,2,11,2,0.51
15,2,12,2,0.645
15,2,13,2,0.66
15,2,14,2,0.61
15,2,15,2,0.67
15,2,16,2,0.625
15,2,17,2,0.68
15,2,18,2,0.685
15,2,19,2,0.645
15,2,20,2,0.625
15,2,21,2,0.625
15,2,22,2,0.655
15,2,23,2,0.66
15,2,24,2,0.62
15,3,1,1,0.87
15,3,2,1,0.83
15,3,3,1,0.85
15,3,4,1,0.885
15,3,5,1,0.875
15,3,6,1,0.865
15,3,7,1,0.9
15,3,8,1,0.84
15,3,9,1,0.815
15,3,10,1,0.88
15,3,11,1,0.92
15,3,12,1,0.845
15,3,13,1,0.885
15,3,14,1,0.87
15,3,15,1,0.89
15,3,16,1,0.88
15,3,1,2,0.89
15,3,2,2,0.89
15,3,3,2,0.865
15,3,4,2,0.895
15,3,5,2,0.975
15,3,6,2,0.815
15,3,7,2,0.82
15,3,8,2,0.825
15,3,9,2,0.875
15,3,10,2,0.955
15,3,11,2,0.79
15,3,12,2,0.78
15,3,13,2,0.8
15,3,14,2,0.865
15,3,15,2,0.805
15,3,16,2,0.76
15,3,17,2,0.77
15,4,1,1,0.465
15,4,2,1,0.475
15,4,3,1,0.465
15,4,4,1,0.475
15,4,5,1,0.47
15,4,6,1,0.445
15,4,7,1,0.46
15,4,8,1,0.5
15,4,9,1,0.515
15,4,10,1,0.51
15,4,11,1,0.47
15,4,12,1,0.43
15,4,13,1,0.485
15,4,14,1,0.505
15,4,15,1,0.475
15,4,16,1,0.48
15,4,17,1,0.515
15,4,18,1,0.45
15,4,19,1,0.515
15,4,20,1,0.51
15,4,21,1,0.49
15,4,22,1,0.52
15,4,23,1,0.54
15,4,24,1,0.495
15,4,25,1,0.47
15,4,26,1,0.44
15,4,27,1,0.47
15,4,28,1,0.505
15,4,29,1,0.46
15,4,30,1,0.415
15,4,1,2,0.47
15,4,2,2,0.465
15,4,3,2,0.51
15,4,4,2,0.47
15,4,5,2,0.495
15,4,6,2,0.495
15,4,7,2,0.45
15,4,8,2,0.495
15,4,9,2,0.5
15,4,10,2,0.5
15,4,11,2,0.47
15,4,12,2,0.44
15,4,13,2,0.5
15,4,14,2,0.445
15,4,15,2,0.45
15,4,16,2,0.425
15,4,17,2,0.475
15,4,18,2,0.51
15,4,19,2,0.47
15,4,20,2,0.46
15,4,21,2,0.47
15,4,22,2,0.46
15,4,23,2,0.44
15,4,24,2,0.465
15,4,25,2,0.47
15,4,26,2,0.5
15,4,27,2,0.485
15,4,28,2,0.485
15,4,29,2,0.48
15,4,30,2,0.455
15,4,31,2,0.5
15,5,1,1,0.44
15,5,2,1,0.63
15,5,3,1,0.59
15,5,4,1,0.605
15,5,5,1,0.565
15,5,6,1,0.565
15,5,7,1,0.605
15,5,8,1,0.565
15,5,9,1,0.62
15,5,10,1,0.585
15,5,11,1,0.645
15,5,12,1,0.535
15,5,13,1,0.57
15,5,14,1,0.615
15,5,15,1,0.55
15,5,16,1,0.555
15,5,17,1,0.615
15,5,18,1,0.59
15,5,19,1,0.605
15,5,20,1,0.595
15,5,21,1,0.595
15,5,22,1,0.59
15,5,23,1,0.62
15,5,24,1,0.59
15,5,25,1,0.57
15,5,1,2,0.605
15,5,2,2,0.62
15,5,3,2,0.6
15,5,4,2,0.55
15,5,5,2,0.64
15,5,6,2,0.61
15,5,7,2,0.58
15,5,8,2,0.565
15,5,9,2,0.62
15,5,10,2,0.625
15,5,11,2,0.55
15,5,12,2,0.615
15,5,13,2,0.61
15,5,14,2,0.57
15,5,15,2,0.6
15,5,16,2,0.605
15,5,17,2,0.515
15,5,18,2,0.635
15,5,19,2,0.58
15,5,20,2,0.55
15,5,21,2,0.58
15,5,22,2,0.575
15,5,23,2,0.62
15,5,24,2,0.665
15,6,1,1,0.745
15,6,2,1,0.77
15,6,3,1,0.58
15,6,4,1,0.685
15,6,5,1,0.885
15,6,6,1,0.805
15,6,7,1,0.81
15,6,8,1,0.805
15,6,9,1,0.84
15,6,10,1,0.875
15,6,11,1,0.875
15,6,12,1,0.765
15,6,13,1,0.875
15,6,14,1,0.825
15,6,15,1,0.815
15,6,16,1,0.85
15,6,17,1,0.8
15,6,1,2,0.72
15,6,2,2,0.745
15,6,3,2,0.8
15,6,4,2,0.77
15,6,5,2,0.755
15,6,6,2,0.73
15,6,7,2,0.825
15,6,8,2,0.795
15,6,9,2,0.74
15,6,10,2,0.755
15,6,11,2,0.825
15,6,12,2,0.805
15,6,13,2,0.85
15,6,14,2,0.74
15,6,15,2,0.77
15,6,16,2,0.815
15,6,17,2,0.855
15,6,18,2,0.87
15,7,1,1,0.3
15,7,2,1,0.485
15,7,3,1,0.44
15,7,4,1,0.46
15,7,5,1,0.455
15,7,6,1,0.445
15,7,7,1,0.495
15,7,8,1,0.475
15,7,9,1,0.445
15,7,10,1,0.455
15,7,11,1,0.51
15,7,12,1,0.455
15,7,13,1,0.435
15,7,14,1,0.44
15,7,15,1,0.41
15,7,16,1,0.455
15,7,17,1,0.43
15,7,18,1,0.47
15,7,19,1,0.43
15,7,20,1,0.41
15,7,21,1,0.415
15,7,22,1,0.465
15,7,23,1,0.43
15,7,24,1,0.47
15,7,25,1,0.45
15,7,26,1,0.47
15,7,27,1,0.435
15,7,28,1,0.495
15,7,29,1,0.445
15,7,30,1,0.475
15,7,31,1,0.48
15,7,32,1,0.455
15,7,1,2,0.425
15,7,2,2,0.445
15,7,3,2,0.42
15,7,4,2,0.45
15,7,5,2,0.46
15,7,6,2,0.47
15,7,7,2,0.455
15,7,8,2,0.485
15,7,9,2,0.48
15,7,10,2,0.46
15,7,11,2,0.405
15,7,12,2,0.425
15,7,13,2,0.435
15,7,14,2,0.465
15,7,15,2,0.455
15,7,16,2,0.49
15,7,17,2,0.45
15,7,18,2,0.45
15,7,19,2,0.485
15,7,20,2,0.39
15,7,21,2,0.485
15,7,22,2,0.44
15,7,23,2,0.455
15,7,24,2,0.435
15,7,25,2,0.455
15,7,26,2,0.455
15,7,27,2,0.48
15,7,28,2,0.43
15,7,29,2,0.495
15,7,30,2,0.525
15,7,31,2,0.43
15,7,32,2,0.45
15,8,1,1,0.7
15,8,2,1,0.7
15,8,3,1,0.665
15,8,4,1,0.71
15,8,5,1,0.66
15,8,6,1,0.74
15,8,7,1,0.64
15,8,8,1,0.725
15,8,9,1,0.725
15,8,10,1,0.685
15,8,11,1,0.63
15,8,12,1,0.685
15,8,13,1,0.7
15,8,14,1,0.655
15,8,15,1,0.675
15,8,16,1,0.77
15,8,17,1,0.715
15,8,18,1,0.715
15,8,19,1,0.78
15,8,20,1,0.845
15,8,1,2,0.98
15,8,2,2,0.63
15,8,3,2,0.84
15,8,4,2,0.78
15,8,5,2,0.735
15,8,6,2,0.765
15,8,7,2,0.805
15,8,8,2,0.77
15,8,9,2,0.63
15,8,10,2,0.78
15,8,11,2,0.73
15,8,12,2,0.75
15,8,13,2,0.785
15,8,14,2,0.745
15,8,15,2,0.62
15,8,16,2,0.735
15,8,17,2,0.73
15,8,18,2,0.765
15,8,19,2,0.75
15,9,1,1,0.37
15,9,2,1,0.47
15,9,3,1,0.44
15,9,4,1,0.47
15,9,5,1,0.43
15,9,6,1,0.425
15,9,7,1,0.425
15,9,8,1,0.435
15,9,9,1,0.44
15,9,10,1,0.45
15,9,11,1,0.425
15,9,12,1,0.46
15,9,13,1,0.445
15,9,14,1,0.48
15,9,15,1,0.41
15,9,16,1,0.42
15,9,17,1,0.43
15,9,18,1,0.43
15,9,19,1,0.465
15,9,20,1,0.43
15,9,21,1,0.505
15,9,22,1,0.425
15,9,23,1,0.46
15,9,24,1,0.47
15,9,25,1,0.46
15,9,26,1,0.47
15,9,27,1,0.45
15,9,28,1,0.505
15,9,29,1,0.48
15,9,30,1,0.49
15,9,31,1,0.495
15,9,32,1,0.42
15,9,1,2,0.45
15,9,2,2,0.46
15,9,3,2,0.46
15,9,4,2,0.485
15,9,5,2,0.43
15,9,6,2,0.455
15,9,7,2,0.485
15,9,8,2,0.49
15,9,9,2,0.515
15,9,10,2,0.485
15,9,11,2,0.455
15,9,12,2,0.51
15,9,13,2,0.435
15,9,14,2,0.435
15,9,15,2,0.47
15,9,16,2,0.455
15,9,17,2,0.46
15,9,18,2,0.47
