20,0,1,1,0.605
20,0,2,1,0.675
20,0,3,1,0.675
20,0,4,1,0.655
20,0,5,1,0.705
20,0,6,1,0.755
20,0,7,1,0.7
20,0,8,1,0.74
20,0,9,1,0.725
20,0,10,1,0.725
20,0,11,1,0.76
20,0,12,1,0.73
20,0,13,1,0.78
20,0,14,1,0.745
20,0,15,1,0.765
20,0,16,1,0.765
20,0,17,1,0.785
20,0,18,1,0.755
20,0,19,1,0.74
20,0,1,2,0.77
20,0,2,2,0.785
20,0,3,2,0.75
20,0,4,2,0.77
20,0,5,2,0.81
20,0,6,2,0.785
20,0,7,2,0.79
20,0,8,2,0.81
20,0,9,2,0.805
20,0,10,2,0.765
20,0,11,2,0.755
20,0,12,2,0.815
20,0,13,2,0.78
20,0,14,2,0.815
20,0,15,2,0.835
20,0,16,2,0.815
20,0,17,2,0.77
20,0,18,2,0.805
20,1,1,1,0.76
20,1,2,1,0.6
20,1,3,1,0.725
20,1,4,1,0.645
20,1,5,1,0.655
20,1,6,1,0.71
20,1,7,1,0.7
20,1,8,1,0.675
20,1,9,1,0.69
20,1,10,1,0.715
20,1,11,1,0.76
20,1,12,1,0.74
20,1,13,1,0.765
20,1,14,1,0.755
20,1,15,1,0.685
20,1,16,1,0.75
20,1,17,1,0.745
20,1,18,1,0.7
20,1,19,1,0.715
20,1,20,1,0.7
20,1,1,2,0.29
20,1,2,2,0.7
20,1,3,2,0.75
20,1,4,2,0.695
20,1,5,2,0.74
20,1,6,2,0.715
20,1,7,2,0.725
20,1,8,2,0.755
20,1,9,2,0.745
20,1,10,2,0.72
20,1,11,2,0.745
20,1,12,2,0.735
20,1,13,2,0.685
20,1,14,2,0.71
20,1,15,2,0.715
20,1,16,2,0.735
20,1,17,2,0.7
20,1,18,2,0.205
20,1,19,2,0.535
20,1,20,2,0.8
20,1,21,2,0.66
20,1,22,2,0.66
20,2,1,1,0.685
20,2,2,1,0.935
20,2,3,1,0.885
20,2,4,1,0.9
20,2,5,1,0.86
20,2,6,1,0.88
20,2,7,1,0.92
20,2,8,1,0.775
20,2,9,1,0.875
20,2,10,1,0.92
20,2,11,1,0.84
20,2,12,1,0.87
20,2,13,1,0.91
20,2,14,1,0.885
20,2,15,1,0.905
20,2,16,1,0.93
20,2,1,2,0.81
20,2,2,2,0.205
20,2,3,2,0.685
20,2,4,2,0.875
20,2,5,2,0.915
20,2,6,2,0.225
20,2,7,2,0.67
20,2,8,2,0.945
20,2,9,2,0.905
20,2,10,2,0.86
20,2,11,2,0.875
20,2,12,2,1
20,2,13,2,0.97
20,2,14,2,0.205
20,2,15,2,0.785
20,2,16,2,0.205
20,2,17,2,0.805
20,2,18,2,0.205
20,2,19,2,0.805
20,2,20,2,0.905
20,2,21,2,0.865
20,3,1,1,0.94
20,3,2,1,0.905
20,3,3,1,0.935
20,3,4,1,0.9
20,3,5,1,0.895
20,3,6,1,0.915
20,3,7,1,0.815
20,3,8,1,0.845
20,3,9,1,0.86
20,3,10,1,0.905
20,3,11,1,0.855
20,3,12,1,0.865
20,3,13,1,0.915
20,3,14,1,0.9
20,3,15,1,0.89
20,3,1,2,0.87
20,3,2,2,0.905
20,3,3,2,0.865
20,3,4,2,0.935
20,3,5,2,0.92
20,3,6,2,1.005
20,3,7,2,0.95
20,3,8,2,0.91
20,3,9,2,0.92
20,3,10,2,0.88
20,3,11,2,0.865
20,3,12,2,0.94
20,3,13,2,0.825
20,3,14,2,0.865
20,3,15,2,0.965
20,3,16,2,0.775
20,4,1,1,0.39
20,4,2,1,0.465
20,4,3,1,0.5
20,4,4,1,0.51
20,4,5,1,0.505
20,4,6,1,0.54
20,4,7,1,0.55
20,4,8,1,0.51
20,4,9,1,0.61
20,4,10,1,0.56
20,4,11,1,0.57
20,4,12,1,0.565
20,4,13,1,0.64
20,4,14,1,0.57
20,4,15,1,0.535
20,4,16,1,0.64
20,4,17,1,0.605
20,4,18,1,0.565
20,4,19,1,0.56
20,4,20,1,0.58
20,4,21,1,0.505
20,4,22,1,0.605
20,4,23,1,0.535
20,4,24,1,0.685
20,4,25,1,0.595
20,4,26,1,0.6
20,4,1,2,0.7
20,4,2,2,0.55
20,4,3,2,0.605
20,4,4,2,0.68
20,4,5,2,0.605
20,4,6,2,0.66
20,4,7,2,0.6
20,4,8,2,0.58
20,4,9,2,0.515
20,4,10,2,0.605
20,4,11,2,0.585
20,4,12,2,0.605
20,4,13,2,0.555
20,4,14,2,0.615
20,4,15,2,0.6
20,4,16,2,0.59
20,4,17,2,0.65
20,4,18,2,0.6
20,4,19,2,0.585
20,4,20,2,0.7
20,4,21,2,0.645
20,4,22,2,0.67
20,4,23,2,0.595
20,4,24,2,0.655
20,5,1,1,0.71
20,5,2,1,0.58
20,5,3,1,0.81
20,5,4,1,0.885
20,5,5,1,0.735
20,5,6,1,0.685
20,5,7,1,0.71
20,5,8,1,0.94
20,5,9,1,0.88
20,5,10,1,0.855
20,5,11,1,0.835
20,5,12,1,0.85
20,5,13,1,0.77
20,5,14,1,0.825
20,5,15,1,0.765
20,5,16,1,0.765
20,5,17,1,0.725
20,5,18,1,0.725
20,5,1,2,0.81
20,5,2,2,0.855
20,5,3,2,0.69
20,5,4,2,0.76
20,5,5,2,0.73
20,5,6,2,0.69
20,5,7,2,0.73
20,5,8,2,0.685
20,5,9,2,0.85
20,5,10,2,0.84
20,5,11,2,0.83
20,5,12,2,0.905
20,5,13,2,0.75
20,5,14,2,0.88
20,5,15,2,0.92
20,5,16,2,0.915
20,5,17,2,0.905
20,5,18,2,0.78
20,6,1,1,0.46
20,6,2,1,0.565
20,6,3,1,0.6
20,6,4,1,0.56
20,6,5,1,0.59
20,6,6,1,0.57
20,6,7,1,0.555
20,6,8,1,0.56
20,6,9,1,0.58
20,6,10,1,0.535
20,6,11,1,0.87
20,6,12,1,0.565
20,6,13,1,0.54
20,6,14,1,0.66
20,6,15,1,0.635
20,6,16,1,0.545
20,6,17,1,0.575
20,6,18,1,0.565
20,6,19,1,0.59
20,6,20,1,0.62
20,6,21,1,0.595
20,6,22,1,0.74
20,6,23,1,0.635
20,6,24,1,0.615
20,6,1,2,0.575
20,6,2,2,0.605
20,6,3,2,0.55
20,6,4,2,0.64
20,6,5,2,0.57
20,6,6,2,0.55
20,6,7,2,0.51
20,6,8,2,0.635
20,6,9,2,0.625
20,6,10,2,0.585
20,6,11,2,0.615
20,6,12,2,0.63
20,6,13,2,0.565
20,6,14,2,0.64
20,6,15,2,0.6
20,6,16,2,0.64
20,6,17,2,0.615
20,6,18,2,0.64
20,6,19,2,0.62
20,6,20,2,0.575
20,6,21,2,0.61
20,6,22,2,0.625
20,6,23,2,0.585
20,6,24,2,0.64
20,7,1,1,0.535
20,7,2,1,0.61
20,7,3,1,0.56
20,7,4,1,0.525
20,7,5,1,0.615
20,7,6,1,0.555
20,7,7,1,0.55
20,7,8,1,0.61
20,7,9,1,0.645
20,7,10,1,0.545
20,7,11,1,0.53
20,7,12,1,0.64
20,7,13,1,0.535
20,7,14,1,0.58
20,7,15,1,0.535
20,7,16,1,0.565
20,7,17,1,0.525
20,7,18,1,0.58
20,7,19,1,0.57
20,7,20,1,0.595
20,7,21,1,0.655
20,7,22,1,0.57
20,7,23,1,0.665
20,7,24,1,0.58
20,7,25,1,0.54
20,7,1,2,0.41
20,7,2,2,0.56
20,7,3,2,0.69
20,7,4,2,0.615
20,7,5,2,0.545
20,7,6,2,0.555
20,7,7,2,0.595
20,7,8,2,0.59
20,7,9,2,0.615
20,7,10,2,0.565
20,7,11,2,0.615
20,7,12,2,0.58
20,7,13,2,0.66
20,7,14,2,0.61
20,7,15,2,0.575
20,7,16,2,0.61
20,7,17,2,0.615
20,7,18,2,0.595
20,7,19,2,0.575
20,7,20,2,0.56
20,7,21,2,0.62
20,7,22,2,0.57
20,7,23,2,0.615
20,7,24,2,0.55
20,7,25,2,0.58
20,8,1,1,0.79
20,8,2,1,0.69
20,8,3,1,0.76
20,8,4,1,0.76
20,8,5,1,0.735
20,8,6,1,0.7
20,8,7,1,0.725
20,8,8,1,0.755
20,8,9,1,0.825
20,8,10,1,0.84
20,8,11,1,0.72
20,8,12,1,0.755
20,8,13,1,0.73
20,8,14,1,0.725
20,8,15,1,0.775
20,8,16,1,0.725
20,8,17,1,0.795
20,8,18,1,0.755
20,8,19,1,0.745
20,8,1,2,0.82
20,8,2,2,0.875
20,8,3,2,0.765
20,8,4,2,0.755
20,8,5,2,0.7
20,8,6,2,0.72
20,8,7,2,0.695
20,8,8,2,0.81
20,8,9,2,0.205
20,8,10,2,0.51
20,8,11,2,0.765
20,8,12,2,0.745
20,8,13,2,0.805
20,8,14,2,0.85
20,8,15,2,0.795
20,8,16,2,0.845
20,8,17,2,0.735
20,8,18,2,0.84
20,8,19,2,0.915
20,9,1,1,0.595
20,9,2,1,0.71
20,9,3,1,0.73
20,9,4,1,0.73
20,9,5,1,0.74
20,9,6,1,0.73
20,9,7,1,0.845
20,9,8,1,0.695
20,9,9,1,0.77
20,9,10,1,0.745
20,9,11,1,0.625
20,9,12,1,0.68
20,9,13,1,0.67
20,9,14,1,0.71
20,9,15,1,0.715
20,9,16,1,0.72
20,9,17,1,0.205
20,9,18,1,0.58
20,9,19,1,0.78
20,9,20,1,0.765
20,9,1,2,0.785
20,9,2,2,0.7
20,9,3,2,0.855
20,9,4,2,0.735
20,9,5,2,0.775
20,9,6,2,0.81
20,9,7,2,0.715
20,9,8,2,0.735
20,9,9,2,0.83
20,9,10,2,0.78
20,9,11,2,0.83
20,9,12,2,0.775
20,9,13,2,0.78
20,9,14,2,0.785
20,9,15,2,0.73
20,9,16,2,0.72
20,9,17,2,0.77
20,9,18,2,0.69
20,9,19,2,0.755
20,10,1,1,0.63
20,10,2,1,0.715
20,10,3,1,0.685
20,10,4,1,0.79
20,10,5,1,0.74
20,10,6,1,0.735
20,10,7,1,0.86
20,10,8,1,0.735
20,10,9,1,0.785
20,10,10,1,0.715
20,10,11,1,0.73
20,10,12,1,0.76
20,10,13,1,0.82
20,10,14,1,0.76
20,10,15,1,0.845
20,10,16,1,0.74
20,10,17,1,0.69
20,10,18,1,0.755
20,10,1,2,0.565
20,10,2,2,0.205
20,10,3,2,0.585
20,10,4,2,0.76
20,10,5,2,0.78
20,10,6,2,0.795
20,10,7,2,0.77
20,10,8,2,0.705
20,10,9,2,0.9
20,10,10,2,0.715
20,10,11,2,0.685
20,10,12,2,0.7
20,10,13,2,0.83
20,10,14,2,0.74
20,10,15,2,0.705
20,10,16,2,0.69
20,10,17,2,0.69
20,10,18,2,0.695
20,10,19,2,0.7
20,10,20,2,0.675
20,10,21,2,0.645
20,11,1,1,0.83
20,11,2,1,0.835
20,11,3,1,0.835
20,11,4,1,0.865
20,11,5,1,0.82
20,11,6,1,0.745
20,11,7,1,0.825
20,11,8,1,0.815
20,11,9,1,0.825
20,11,10,1,0.79
20,11,11,1,0.845
20,11,12,1,0.81
20,11,13,1,0.86
20,11,14,1,0.785
20,11,15,1,0.86
20,11,16,1,0.845
20,11,17,1,0.835
20,11,1,2,0.86
20,11,2,2,0.835
20,11,3,2,0.87
20,11,4,2,0.77
20,11,5,2,0.855
20,11,6,2,0.85
20,11,7,2,0.83
20,11,8,2,0.845
20,11,9,2,0.885
20,11,10,2,0.76
20,11,11,2,0.885
20,11,12,2,0.78
20,11,13,2,0.94
20,11,14,2,0.83
20,11,15,2,0.8
20,11,16,2,0.885
20,11,17,2,0.79
20,12,1,1,0.68
20,12,2,1,0.665
20,12,3,1,0.675
20,12,4,1,0.665
20,12,5,1,0.685
