11,1,1,1,0.81
11,1,2,1,1.43
11,1,3,1,0.205
11,1,4,1,1.1
11,1,5,1,1.32
11,1,6,1,1.305
11,1,7,1,0.205
11,1,8,1,1.275
11,1,9,1,1.27
11,1,10,1,0.205
11,1,11,1,1.1
11,1,12,1,0.205
11,1,13,1,1.18
11,1,14,1,1.395
11,1,15,1,1.32
11,1,16,1,1.37
11,1,17,1,0.205
11,1,18,1,1.235
11,1,19,1,1.355
11,1,20,1,1.425
11,1,21,1,1.28
11,1,22,1,1.24
11,1,23,1,1.43
11,1,24,1,0.205
11,1,25,1,1.175
11,1,26,1,0.205
11,1,27,1,1.195
11,1,28,1,0.205
11,1,29,1,1.195
11,1,30,1,1.365
11,1,1,2,0.99
11,1,2,2,0.205
11,1,3,2,1.385
11,1,4,2,0.205
11,1,5,2,1.195
11,1,6,2,0.205
11,1,7,2,1.245
11,1,8,2,0.205
11,1,9,2,1.325
11,1,10,2,0.205
11,1,11,2,1.27
11,1,12,2,0.205
11,1,13,2,1.18
11,1,14,2,0.205
11,1,15,2,1.21
11,1,16,2,0.205
11,1,17,2,1.19
11,1,18,2,1.42
11,1,19,2,0.205
11,1,20,2,0.575
11,1,21,2,0.205
11,1,22,2,0.535
11,1,23,2,0.205
11,1,24,2,0.49
11,1,25,2,0.205
11,1,26,2,0.52
11,1,27,2,0.205
11,1,28,2,0.47
11,1,29,2,0.755
11,1,30,2,0.75
11,1,31,2,0.73
11,1,32,2,0.75
11,1,33,2,0.205
11,1,34,2,0.58
11,2,1,1,0.405
11,2,2,1,0.645
11,2,3,1,0.685
11,2,4,1,0.7
11,2,5,1,0.65
11,2,6,1,0.685
11,2,7,1,0.665
11,2,8,1,0.74
11,2,9,1,0.71
11,2,10,1,0.785
11,2,11,1,0.735
11,2,12,1,0.645
11,2,13,1,0.665
11,2,14,1,0.655
11,2,15,1,0.415
11,2,16,1,0.69
11,2,17,1,0.67
11,2,18,1,0.69
11,2,19,1,0.715
11,2,20,1,0.68
11,2,21,1,0.645
11,2,1,2,0.475
11,2,2,2,0.695
11,2,3,2,0.675
11,2,4,2,0.77
11,2,5,2,0.615
11,2,6,2,0.625
11,2,7,2,0.62
11,2,8,2,0.625
11,2,9,2,0.205
11,2,10,2,0.46
11,2,11,2,0.62
11,2,12,2,0.615
11,2,13,2,0.705
11,2,14,2,0.625
11,2,15,2,0.625
11,2,16,2,0.695
11,2,17,2,0.69
11,2,18,2,0.66
11,2,19,2,0.665
11,2,20,2,0.605
11,2,21,2,0.665
11,2,22,2,0.66
11,2,23,2,0.67
11,2,24,2,0.6
11,3,1,1,0.545
11,3,2,1,0.675
11,3,3,1,0.785
11,3,4,1,0.76
11,3,5,1,0.66
11,3,6,1,0.865
11,3,7,1,0.805
11,3,8,1,0.78
11,3,9,1,0.675
11,3,10,1,0.205
11,3,11,1,0.635
11,3,12,1,0.815
11,3,13,1,0.205
11,3,14,1,0.56
11,3,15,1,0.765
11,3,16,1,0.835
11,3,17,1,0.795
11,3,18,1,0.205
11,3,19,1,0.615
11,3,20,1,0.745
11,3,21,1,0.855
11,3,22,1,0.745
11,3,1,2,0.725
11,3,2,2,0.205
11,3,3,2,0.645
11,3,4,2,0.845
11,3,5,2,0.205
11,3,6,2,0.555
11,3,7,2,0.765
11,3,8,2,0.83
11,3,9,2,0.875
11,3,10,2,0.205
11,3,11,2,0.605
11,3,12,2,0.76
11,3,13,2,0.82
11,3,14,2,0.83
11,3,15,2,0.9
11,3,16,2,0.795
11,3,17,2,0.845
11,3,18,2,0.795
11,3,19,2,0.755
11,3,20,2,0.795
11,3,21,2,0.82
11,4,1,1,0.62
11,4,2,1,0.555
11,4,3,1,0.605
11,4,4,1,0.635
11,4,5,1,0.675
11,4,6,1,0.625
11,4,7,1,0.635
11,4,8,1,0.605
11,4,9,1,0.595
11,4,10,1,0.655
11,4,11,1,0.625
11,4,12,1,0.605
11,4,13,1,0.695
11,4,14,1,0.665
11,4,15,1,0.635
11,4,16,1,0.595
11,4,17,1,0.645
11,4,18,1,0.615
11,4,19,1,0.71
11,4,20,1,0.7
11,4,21,1,0.67
11,4,22,1,0.645
11,4,1,2,0.59
11,4,2,2,0.625
11,4,3,2,0.6
11,4,4,2,0.675
11,4,5,2,0.59
11,4,6,2,0.71
11,4,7,2,0.57
11,4,8,2,0.7
11,4,9,2,0.62
11,4,10,2,0.6
11,4,11,2,0.66
11,4,12,2,0.73
11,4,13,2,0.62
11,4,14,2,0.69
11,4,15,2,0.62
11,4,16,2,0.68
11,4,17,2,0.58
11,4,18,2,0.62
11,4,19,2,0.575
11,4,20,2,0.625
11,4,21,2,0.605
11,4,22,2,0.635
11,4,23,2,0.56
11,5,1,1,0.38
11,5,2,1,0.305
11,5,3,1,0.205
11,5,4,1,0.225
11,5,5,1,0.505
11,5,6,1,0.22
11,5,7,1,0.29
11,5,8,1,0.43
11,5,9,1,0.26
11,5,10,1,0.295
11,5,11,1,0.525
11,5,12,1,0.485
11,5,13,1,0.66
11,5,14,1,0.24
11,5,15,1,0.265
11,5,16,1,0.545
11,5,17,1,0.56
11,5,18,1,0.555
11,5,19,1,0.66
11,5,20,1,0.615
