19,0,1,1,1.28
19,0,2,1,1.025
19,0,3,1,8.23
19,0,4,1,0.73
19,0,5,1,0.78
19,0,6,1,0.74
19,0,7,1,0.775
19,0,1,2,0.78
19,0,2,2,0.77
19,0,3,2,0.855
19,0,4,2,0.81
19,0,5,2,0.835
19,0,6,2,0.84
19,0,7,2,0.815
19,0,8,2,0.825
19,0,9,2,0.795
19,0,10,2,0.8
19,0,11,2,0.87
19,0,12,2,0.81
19,0,13,2,0.795
19,0,14,2,0.82
19,0,15,2,0.8
19,0,16,2,0.76
19,0,17,2,0.845
19,0,18,2,0.755
19,1,1,1,1.05
19,1,2,1,0.98
19,1,3,1,0.955
19,1,4,1,0.96
19,1,5,1,1.04
19,1,6,1,1.01
19,1,7,1,0.965
19,1,8,1,1.04
19,1,9,1,1.06
19,1,10,1,1.065
19,1,11,1,0.95
19,1,12,1,1.005
19,1,13,1,1
19,1,14,1,1.035
19,1,1,2,0.93
19,1,2,2,0.99
19,1,3,2,0.925
19,1,4,2,0.965
19,1,5,2,0.96
19,1,6,2,0.98
19,1,7,2,1.04
19,1,8,2,0.94
19,1,9,2,0.99
19,1,10,2,0.97
19,1,11,2,0.95
19,1,12,2,0.945
19,1,13,2,0.925
19,1,14,2,1
19,1,15,2,0.985
19,2,1,1,0.57
19,2,2,1,0.535
19,2,3,1,0.525
19,2,4,1,0.525
19,2,5,1,0.5
19,2,6,1,0.5
19,2,7,1,0.515
19,2,8,1,0.535
19,2,9,1,0.515
19,2,10,1,0.58
19,2,11,1,0.55
19,2,12,1,0.555
19,2,13,1,0.535
19,2,14,1,0.53
19,2,15,1,0.52
19,2,16,1,0.58
19,2,17,1,0.505
19,2,18,1,0.53
19,2,19,1,0.495
19,2,20,1,0.52
19,2,21,1,0.53
19,2,22,1,0.525
19,2,23,1,0.545
19,2,24,1,0.51
19,2,25,1,0.54
19,2,26,1,0.495
19,2,27,1,0.5
19,2,1,2,0.5
19,2,2,2,0.53
19,2,3,2,0.54
19,2,4,2,0.57
19,2,5,2,0.545
19,2,6,2,0.5
19,2,7,2,0.52
19,2,8,2,0.525
19,2,9,2,0.55
19,2,10,2,0.54
19,2,11,2,0.51
19,2,12,2,0.59
19,2,13,2,0.55
19,2,14,2,0.565
19,2,15,2,0.54
19,2,16,2,0.52
19,2,17,2,0.515
19,2,18,2,0.585
19,2,19,2,0.625
19,2,20,2,0.525
19,2,21,2,0.59
19,2,22,2,0.59
19,2,23,2,0.54
19,2,24,2,0.565
19,2,25,2,0.61
19,2,26,2,0.585
19,3,1,1,0.615
19,3,2,1,0.61
19,3,3,1,0.665
19,3,4,1,0.635
19,3,5,1,0.63
19,3,6,1,0.695
19,3,7,1,0.65
19,3,8,1,0.66
19,3,9,1,0.69
19,3,10,1,0.68
19,3,11,1,0.715
19,3,12,1,0.655
19,3,13,1,0.7
19,3,14,1,0.63
19,3,15,1,0.725
19,3,16,1,0.62
19,3,17,1,0.69
19,3,18,1,0.62
19,3,19,1,0.67
19,3,20,1,0.635
19,3,21,1,0.69
19,3,1,2,0.65
19,3,2,2,0.64
19,3,3,2,0.76
19,3,4,2,0.715
19,3,5,2,0.695
19,3,6,2,0.655
19,3,7,2,0.685
19,3,8,2,0.68
19,3,9,2,0.72
19,3,10,2,0.685
19,3,11,2,0.725
19,3,12,2,0.67
19,3,13,2,0.74
19,3,14,2,0.725
19,3,15,2,0.7
19,3,16,2,0.615
19,3,17,2,0.695
19,3,18,2,0.65
19,3,19,2,0.695
19,3,20,2,0.71
19,3,21,2,0.725
19,4,1,1,0.54
19,4,2,1,0.565
19,4,3,1,0.64
19,4,4,1,0.59
19,4,5,1,0.575
19,4,6,1,0.605
19,4,7,1,0.58
19,4,8,1,0.605
19,4,9,1,0.575
19,4,10,1,0.635
19,4,11,1,0.59
19,4,12,1,0.605
19,4,13,1,0.645
19,4,14,1,0.645
19,4,15,1,0.605
19,4,16,1,0.61
19,4,17,1,0.665
19,4,18,1,0.63
19,4,19,1,0.605
19,4,20,1,0.665
19,4,21,1,0.635
19,4,22,1,0.66
19,4,23,1,0.635
19,4,24,1,0.59
19,4,1,2,0.6
19,4,2,2,0.61
19,4,3,2,0.645
19,4,4,2,0.59
19,4,5,2,0.605
19,4,6,2,0.64
19,4,7,2,0.635
19,4,8,2,0.6
19,4,9,2,0.685
19,4,10,2,0.585
19,4,11,2,0.665
19,4,12,2,0.66
19,4,13,2,0.645
19,4,14,2,0.615
19,4,15,2,0.68
19,4,16,2,0.59
19,4,17,2,0.64
19,4,18,2,0.65
19,4,19,2,0.645
19,4,20,2,0.625
19,4,21,2,0.63
19,4,22,2,0.645
19,4,23,2,0.63
19,5,1,1,0.795
19,5,2,1,0.77
19,5,3,1,0.725
19,5,4,1,0.79
19,5,5,1,0.805
19,5,6,1,0.845
19,5,7,1,0.74
19,5,8,1,0.735
19,5,9,1,0.79
19,5,10,1,0.795
19,5,11,1,0.865
19,5,12,1,0.86
19,5,13,1,0.82
19,5,14,1,0.835
19,5,15,1,0.795
19,5,16,1,0.865
19,5,17,1,0.835
19,5,18,1,0.85
19,5,1,2,0.85
19,5,2,2,0.885
19,5,3,2,0.965
19,5,4,2,0.89
19,5,5,2,0.885
19,5,6,2,0.865
19,5,7,2,0.945
19,5,8,2,1.075
19,5,9,2,0.91
19,5,10,2,0.895
19,5,11,2,0.76
19,5,12,2,0.92
19,5,13,2,0.83
19,5,14,2,0.875
19,5,15,2,0.93
19,5,16,2,0.88
19,6,1,1,0.75
19,6,2,1,0.67
19,6,3,1,0.715
19,6,4,1,0.75
19,6,5,1,0.655
19,6,6,1,0.78
19,6,7,1,0.725
19,6,8,1,0.705
19,6,9,1,0.79
19,6,10,1,0.795
19,6,11,1,0.8
19,6,12,1,0.71
19,6,13,1,0.725
19,6,14,1,0.8
19,6,15,1,0.89
19,6,16,1,0.83
19,6,17,1,0.89
19,6,18,1,0.875
19,6,1,2,0.915
19,6,2,2,0.88
19,6,3,2,0.88
19,6,4,2,0.885
19,6,5,2,0.775
19,6,6,2,0.84
19,6,7,2,0.81
19,6,8,2,0.835
19,6,9,2,0.93
19,6,10,2,0.845
19,6,11,2,0.815
19,6,12,2,0.795
19,6,13,2,0.765
19,6,14,2,0.8
19,6,15,2,0.84
19,6,16,2,0.815
19,6,17,2,0.885
19,7,1,1,0.815
19,7,2,1,0.8
19,7,3,1,0.855
19,7,4,1,0.81
19,7,5,1,0.94
19,7,6,1,0.935
19,7,7,1,0.935
19,7,8,1,0.895
19,7,9,1,0.885
19,7,10,1,0.845
19,7,11,1,0.84
19,7,12,1,0.86
19,7,13,1,0.825
19,7,14,1,0.885
19,7,15,1,0.855
19,7,16,1,0.945
19,7,1,2,0.795
19,7,2,2,0.79
19,7,3,2,0.785
19,7,4,2,0.805
19,7,5,2,0.845
19,7,6,2,0.915
19,7,7,2,0.8
19,7,8,2,1.04
19,7,9,2,0.86
19,7,10,2,0.86
19,7,11,2,0.895
19,7,12,2,0.89
19,7,13,2,0.875
19,7,14,2,0.91
