17,0,1,0.645
17,0,2,0.695
17,0,3,0.68
17,0,4,0.64
17,0,5,0.635
17,0,6,0.675
17,0,7,0.645
17,0,8,0.66
17,0,9,0.65
17,0,10,0.655
17,0,11,0.68
17,0,12,0.68
17,0,13,0.64
17,0,14,0.645
17,0,15,0.625
17,0,16,0.7
17,0,17,0.665
17,0,18,0.6
17,1,1,0.84
17,1,2,0.905
17,1,3,0.835
17,1,4,0.865
17,1,5,0.885
17,1,6,0.83
17,1,7,0.845
17,1,8,0.875
17,1,9,0.99
17,1,10,0.72
17,1,11,0.895
17,1,12,0.92
17,1,13,0.805
17,1,14,0.88
17,2,1,0.645
17,2,2,0.67
17,2,3,0.635
17,2,4,0.365
17,2,5,0.32
17,2,6,0.335
17,2,7,0.615
17,2,8,0.67
17,2,9,0.665
17,2,10,0.685
17,2,11,0.65
17,2,12,0.67
17,2,13,0.635
17,2,14,0.675
17,2,15,0.67
17,3,1,0.675
17,3,2,0.665
17,3,3,0.645
17,3,4,0.685
17,3,5,0.63
17,3,6,0.675
17,3,7,0.695
17,3,8,0.635
17,3,9,0.66
17,3,10,0.615
17,3,11,0.69
17,3,12,0.645
17,3,13,0.73
17,3,14,0.65
17,3,15,0.62
17,3,16,0.685
17,3,17,0.68
17,3,18,0.645
17,4,1,0.515
17,4,2,0.48
17,4,3,0.49
17,4,4,0.48
17,4,5,0.51
17,4,6,0.475
17,4,7,0.535
17,4,8,0.49
17,4,9,0.495
17,4,10,0.485
17,4,11,0.485
17,4,12,0.505
17,4,13,0.47
17,4,14,0.505
17,4,15,0.485
17,4,16,0.51
17,4,17,0.5
17,4,18,0.485
17,4,19,0.505
17,4,20,0.48
17,4,21,0.49
17,4,22,0.48
17,4,23,0.5
17,5,1,0.54
17,5,2,0.63
17,5,3,0.57
17,5,4,0.62
17,5,5,0.57
17,5,6,0.585
17,5,7,0.59
17,5,8,0.605
17,5,9,0.56
17,5,10,0.58
17,5,11,0.61
17,5,12,0.63
17,5,13,0.56
17,5,14,0.6
17,5,15,0.525
17,5,16,0.645
17,5,17,0.59
17,5,18,0.6
17,5,19,0.56
17,5,20,0.635
17,5,21,0.58
17,5,22,0.6
17,6,1,0.5
17,6,2,0.57
17,6,3,0.52
17,6,4,0.525
17,6,5,0.57
17,6,6,0.51
17,6,7,0.585
17,6,8,0.51
17,6,9,0.525
17,6,10,0.55
17,6,11,0.525
17,6,12,0.55
17,6,13,0.53
17,6,14,0.255
17,6,15,0.31
17,6,16,0.54
17,6,17,0.28
17,6,18,0.305
17,6,19,0.49
17,6,20,0.55
17,6,21,0.58
17,6,22,0.535
17,6,23,0.565
17,6,24,0.545
17,6,25,0.54
17,6,26,0.51
17,6,27,0.535
17,7,1,0.715
17,7,2,0.755
17,7,3,0.71
17,7,4,0.68
17,7,5,0.715
17,7,6,0.685
17,7,7,0.84
17,7,8,0.7
